tweet,username,creation date
"Great post by @PTertzakian on energy obesity: ""After last week’s dramatic episode of rallies and UN speeches, I sense the climate change narrative has shifted (again). And it’s shifted into uncomfortable territory, your lifestyle.""  https://t.co/B9jBOoCfS8",Marla Orenstein,2019-10-01 18:11:59
"Join us tomorrow at the USF Patel College of Global Sustainability Speaker Series for a discussion about  Climate Change Initiatives with U. S. Representative Kathy Castor. 

Register here: https://t.co/i283m6vkcx https://t.co/qTLsotgeq5",USF Bulls Advocates,2019-10-01 18:11:58
One Way to Slow Climate Change: Pay #CEOs to Protect the Planet. #ClimateAction #sustainability https://t.co/7ht9JbWaPi via @YahooFinance,M V,2019-10-01 18:11:54
".@ASU was awarded a grant to test a super-absorbent, water-saving gel on one of the university's soccer fields #ASUwest. This gel has been tested to enable 45% less water usage. @asu_usp @WBUR https://t.co/b33P53c8MM",ASU LightWorks,2019-10-01 18:11:54
It’s the beginning of spooky season and the fact that it’s currently 30 degrees in October and that global warming will be the end of us is spooky indeed.,Jas Kaur,2019-10-01 18:11:52
"@KatinLexington @deplorable_s @SecPompeo 🤣🤣 President Trump will be on the ballot and he will win in a landslide. You’ll cry a little eyes out. Again. By the way, climate change is a fucking hoax.",Dennis Duclos,2019-10-01 18:11:51
@seher_shafiq global warming,Saeed Selvam,2019-10-01 18:11:50
My answer to Is there a pop in global warming a couple of years after volcanic eruptions due to the CO2 that they release into the atmosphere? https://t.co/HNdjwtL364,Jim Matkin,2019-10-01 18:11:46
@SBSNews Reading these comments and I’m actually in shock rn... wait some people still don’t believe in climate change?? Do you not believe in science?? Like what!? Do you not read!??,Makaiya Blue,2019-10-01 18:11:37
"@VETCDV @TomthunkitsMind Defending science? Science is a very big field of inquiry. ""Climate change"" alarmism is small part of science and a cult...This is what bad science does. Why was dissent allowed about this? No politics.... Why should I trust climate change science bc Harrison Ford says so....? https://t.co/WHbtHnaMuB",Voice Of Insane,2019-10-01 18:11:37
Just kidding kiddos global warming is a very real threat to everything wisen up,quigs,2019-10-01 18:11:36
"Young people across Canada know that we need a progressive government in Ottawa that takes real action on climate change, builds affordable housing, and respects Indigenous sovereignty and leadership. #elxn43 https://t.co/w9Gr4LjiBe",Melissa Jean-Baptiste Vajda,2019-10-01 18:11:34
Reading these comments and I’m actually in shock rn... wait some people still don’t believe in climate change?? Do you not believe in science?? Like what!? Do you not read!?? https://t.co/Foj1b17P07,Makaiya Blue,2019-10-01 18:11:33
A new fall color tour https://t.co/jDofBdaHzK,Phil Reid,2019-10-01 18:11:33
"I’m wondering what it’s like to be an activist that social media companies love &amp; deliberately push...

...Vs. one they deliberately work against!

If I championed climate change,

instead of 2nd Amendment (&amp; the #HumanRights it protects)

I wouldn’t face the #censorship 🤷‍♀️",Kirstenjoyweiss,2019-10-01 18:11:21
@HesTheReferee @phuphogumedek @TheEllenShow Don't worry. Climate change will keep generating stories until we either do something or die 🙃,Skeptologist,2019-10-01 18:11:19
"so tired of this warm weather, I’ll end global warming my damn self",andy,2019-10-01 18:11:18
"Not to mention “YOU do something about climate change” they made a video in hopes of motivating people, and if that’s not effective, it’s still more effective than you bitching at 2 climate change activists who aren’t gonna hear your voice",Çooper,2019-10-01 18:11:16
"@psychdr100 How does one get the title ""Evangelical Leader?""  I am a Christian Evangelical Pastor and have never heard of him? (I also strongly believe in climate change and can count to 330 million😄)",Chip Freed,2019-10-01 18:11:15
@investorguy357 @151433x @duropower @MatthewJshow @realDonaldTrump Do you realize Globalists wiped out American wealth w/ the mortgage crisis through preplanning/law changes? Do you realize Global Warming would hv continued $3 Trillion fm US and continued to stop US mfging &amp; US energy production? Why wd their media lie to you?,Loretta Stiles,2019-10-01 18:11:13
"@DailyMail Climate Change may make for ""nice pictures"", but we are destroying our planet.

#climatecouldbehitler",Clown World,2019-10-01 18:11:08
"Climate change will create 1.5 BILLION migrants by 2050.

         — @350, https://t.co/kHr9OS61ew

47/ https://t.co/H9FoDg1N8B https://t.co/iTq9h2dZQ1 https://t.co/qy8RH8q7h5 https://t.co/xJl4d3MpFk https://t.co/LXdMFmDNLz https://t.co/LYiZEy78gA",Adam Rifkin 🐼,2019-10-01 18:11:03
Greta Design for Climate Change campaigners...  https://t.co/PgLxqT5UKD #ClimateChange https://t.co/KP9PIkyEO2,McNutts Design,2019-10-01 18:11:02
"@fayettevamp @ivygirl851 @themightylayman They called Al Gore crazy for believing in climate change back in the early 2000s and were borderline pro-Iraq intervention.

Also, them claiming that there’s nothing wrong with straight people using homophobic slurs and that people who take offense are just snowflakes.",Will Walker,2019-10-01 18:11:02
"We are the only species with the brain capacity to save ourself from extinction, global warming, war etc and we use it making memes and I wouldn’t change it for the world x",quigs,2019-10-01 18:11:00
"@aphidman My point was that we've known about climate change for a long time. There are ways to deal with that, like drought orders and abstraction limits, and preparing water companies and populations for that. That kind of thing.",Emma Wiik,2019-10-01 18:10:59
"@SwearalotFbpe @HuwpHuw I don't mean this badly, but how can you not realise that disposable plastic cups are a bad thing? It's not like concerns about climate change &amp; damage to the oceans and marine-life aren't on the news frequently.

https://t.co/GGyKk1ldRJ",Harry Earthling 🌍🇪🇺🔶🎪 #StopBrexitSaveBritain,2019-10-01 18:10:58
"Climate change and it's impact is quite visible but no studies so far. Apples, peaches, kiwi, malta and other fruits have felt CC. #fruitingchanges #uttarakhand #tehri https://t.co/qyaV7MaI4u",Megha Prakash,2019-10-01 18:10:55
"@amac_1001 @niknanos @globeandmail @CTVNews You just don’t get it do you 
70 billion to fight climate change, meanwhile world oil use will go from 95 m barrels a day to 110 m as the 3rd world pulls themselves out of poverty",Kelly Bradford,2019-10-01 18:10:53
"Calendar said it's Fall. 
CLIMATE CHANGE SAID NAH.",ᏋᎷᎮᏒᏋᏕᏕ 🌕,2019-10-01 18:10:46
"Putting a price on carbon can have a large-scale impact on climate change. 

Join  many environmental organizations, faith groups, business leaders, mayors, &amp; others to support this vital national policy! https://t.co/VNBae24RgX",(((Howard Rheingold))),2019-10-01 18:10:46
"@fekita_u ""We must close energy gaps and support countries transitioning to more sustainable and renewable energy sources by 2030."" #SIDS  #SustainableDevelopmentGoals  @UNOHRLLS https://t.co/8xOj5GQx0w",ESI Africa,2019-10-01 18:10:43
"As climate change strikes took place all over the world last week, Red Deerians stood up to show their support.https://t.co/OSXNT5081l",Sunny94,2019-10-01 18:10:38
"On October 4, @TorontoObserver will be hosting an honest discussion about climate change and what it looks like to you. Join the conversation and come prepared to share and discuss with others. All areas of knowledge are welcome. https://t.co/uyVNtWEHXZ",Taylor Thompson,2019-10-01 18:10:38
"@guardian It is typical how ideologies like ""climate change"" and  veganism are trying to bend science to their dogma.",Mike Smith,2019-10-01 18:10:38
Did Climate Change create SILENT mosquitoes because fuck the shits are back.,Vaneshree Naidoo,2019-10-01 18:10:34
"Daily Cartoon: Monday, September 30th https://t.co/SJBAB9XO5m via @NewYorker",Phil Reid,2019-10-01 18:10:30
@pejaposarambi We’re facing imminent demise w global warming anyway so I deserve to buy this $100 anime figure for myself,✨sitka @ anyc✨,2019-10-01 18:10:27
"@JoJackson87 Lol, used as an exaggeration, I just mean with what’s happening with  climate change etc",Princess Jas,2019-10-01 18:10:25
"@ANTi7kZ But then it's not an impossible occurrence. Climate change has happened multiple times. It could happen eventually without us, even at this rate or faster.",Tipton,2019-10-01 18:10:23
Why do people think cutting out meat and dairy products is going to help climate change?? Like most people drive a car. Your car is doing far more damage than a cow farting will ever do..,emily,2019-10-01 18:10:15
Global Warming Fraud Exposed In Pictures | Zero Hedge https://t.co/KUUSkHuWL7,❌Joe FreedomLover❌🇺🇸🇺🇸🇺🇸,2019-10-01 18:10:14
"Global Warming Fraud Exposed In Pictures 

Everyone should watch and learn how frauding alarmist selectively choose the data they want to support their false claims. 

https://t.co/knURWUCD1K",Brentus Deplorablus,2019-10-01 18:10:12
"The farmers, yes those you have chosen a career to put food on our plates, should be the last industry to be penalized to affect climate change. There is enough hardships already facing farmers. https://t.co/EkT16deiZU",Bill England,2019-10-01 18:10:12
"""Climate change isn’t something in the future. That narrative is fundamentally flawed because there are millions impacted and so many displaced already. That is the new inconvenient truth that no one wants to hear,"" #ClimateJustice https://t.co/09mnwPtcxK",💫 Karin Louise🌱,2019-10-01 18:10:12
"#ClimateChange is a Social Justice Issue:  A warming #climate is making it harder to reduce poverty in #Malawi
#climatejustice #africa #globalwarming
https://t.co/qWnpnXFYxj",Climate Smart Group,2019-10-01 18:10:09
"""We’ve learned that piling up material goods cannot fill the emptiness of lives which have no confidence or purpose.” No, this is not Alexandria Ocasio-Cortez’s 2032 inaugural address. It’s President Jimmy Carter speaking in 1980. 

#ClimateEmergency 
https://t.co/SDQsQy8vNO",Efflam Mercier,2019-10-01 18:10:08
"@CNN doing a hard hitting piece right now on “what makes Trump’s latest Twitter meltdown different from other tweetstorms”.  Congrats everyone! Apparently we’ve solved Climate Change and poverty and guns and homelessness and racial inequality and income inequality and (1/10,000)",Peter Grosz,2019-10-01 18:10:08
"@ericlara_99 @DARKWOLV3RINE @ida_steeen @vnsalexis @cliodhna____ That’s not even the average for Dallol, the hottest place on earth. That’s 94 degrees.

Syria literally collapsed because of global warming. The war in Syria was caused by farmers moving into the city because they could no longer farm, leading to the mess we have now.",☢️ ✨Atomic Pixies Art✨ ☢️,2019-10-01 18:10:07
Video: Students walk out to combat climate change https://t.co/7nBXsNi6XK,West Publications,2019-10-01 18:10:06
Affordability in the #renewableenergy sector has had profound implications for the push to phase out fossil fuels and slow the onset of climate change. https://t.co/uTr6RBV3FA,ReThink Energy NJ,2019-10-01 18:10:05
"“Droughts caused by global warming could devastate up to 60% of the world's wheat fields by the end of the century” says @thinink based upon recent report
https://t.co/mDTihx4ybG https://t.co/vkR6SSCksC",Climate Strategy,2019-10-01 18:10:02
"90° in october, its still hot girl summer... Yall hoes responsible for climate change https://t.co/mTjcsBvfWK",Trenten Robinson,2019-10-01 18:10:01
"@Robert_Suits @elisehunchuck Keith, “Geoengineering the Climate: History and Prospect,” Annu. Rev. Energy Environ. 2000. 25.
Morton, The Planet Remade
Stilgoe, Experiment Earth
Goodell, How to Cool the Planet
Preston ed., Climate Justice and Geoengineering
Hulme, Can Science Fix Climate Change?",Daniel Zizzamia,2019-10-01 18:09:53
"@PPPTCE @seniorveteran @Searchingforth8 @_Fat_Nixon @pjcobbrocks5 @lockrousseau @8BrianVogel4 @ruxcytbl @chowskej @revoltnow @SarahResister @ClayMMA1 @someotherperso3 @WattzzD @KeecoWang5 @1HeroMe @willofphil @MrsPate34 @Saracorday @Annette66130164 @jewls2245_gemma @gaming_grump @DennisH59386592 @freedom_gal @LucyForLiberty @toadsu2 @ThelmaB06893137 @SonOScrutinizer @spiralwrap @winwithTrump45 @Kmanaman3 @CraigChermside @TjReasonz @Safetman52 @ddittmar9 @DrummondJeff @AceBurford @CleDonnelly @voteCrosby @tjkturner @sunflowermoon14 @frankieBll @PaulBochamp @W_T_F_smh @GeraldCraig2 @POTUS @GOPLeader WORTH posting at least Once a Day- keeps the Climate Change 🥜🥜🥜s away
!",Keven McGinn 🇺🇸🦅,2019-10-01 18:09:51
"Ideas “
ows are easy to love. Their eyes are a liquid brown, their noses inquisitive, their udders homely; small children thrill to their moo.

Most people like them even better dead. Americans eat three hamburgers a week... https://t.co/H7tgwQ1aw2",David Kalow,2019-10-01 18:09:49
If they put the small farmer out of business then The government controls your food source and you are screwed. Get it? This is not about climate change. https://t.co/Bx0G91tncM,Honeybee33🐝,2019-10-01 18:09:47
@HarryManback79 @plantingforbees @realDonaldTrump He was mocking her because in her speech she was visibly upset and saddened by climate change and those in power who chose to do nothing.,CaCourtney101,2019-10-01 18:09:46
"@NikkiHaley We can print as many dollars as we want, at will and at any time. So we owe an awful lot of this stuff we can just print, to ourselves mostly. You look around &amp; see already runaway global warming, an abused and dying democracy, and THAT's the thing that scares you most right now?",Bob in PA,2019-10-01 18:09:45
"@TimRyan It is more like the unraveling of the Mueller Report  , The Obama  Deep State sabotage of Trump Administration, The Kick Back of Unions,Planned Parenthood and so called environment/climate change organizations to the Democrat Party  The 16 Billion missing in Baltimore",Paul Eyring,2019-10-01 18:09:43
@MeggKhalifa hey but climate change isn’t real 😒,Grace,2019-10-01 18:09:41
Crazy how people think climate change isn’t real meanwhile my sister 3 provinces over has 50cm of snow while I’m over here hot as hell ON THE SAME DAY??!!!!?! I don’t get it.,jes,2019-10-01 18:09:40
"#695: Fighting Global Warming with Economics #skeptoid 
https://t.co/e3wyR7xh5s via @PodcastAddict https://t.co/QzLy8rKmVq",Jon Cronshaw,2019-10-01 18:09:38
The challenging emotional effects when you deeply realize how bad our #globalwarming emergency is --- is a real thing! https://t.co/ndsoTieVJl | #Climageddon,Paul Jimerson,2019-10-01 18:09:38
"im so sick of people quoting this saying their rich and to do it themselves as if they arent both vegan, spread awareness and actively donate to help with climate change. just say you wont even do the bare minimum and go https://t.co/LfQlOFLZsW",morgz,2019-10-01 18:09:35
"@followthecount @TheBlackNerd I guess ""true comedy must be at someone's expense"" isn't that hot of a take when you're already a climate change denier.",Larry,2019-10-01 18:09:33
"Here’s how we can use agriculture to fight climate change: Reducing tillage, expanding crop rotations, planting cover crops &amp; reintegrating livestock into crop production systems have proven to reduce agriculture's own footprint &amp; capture excess carbon. https://t.co/6DilVtyjyz",Robb Fraley,2019-10-01 18:09:32
"@trackhoetrish @jasoninthehouse The gops’s agenda is tax cuts and hate.   The Democrats want you to have a corrupt free government (see Obama administration )healthcare, social security, clean water, clean air, EDUCATION and the green new deal ( because if you didn’t know, you too live with climate change)",kat,2019-10-01 18:09:31
"@Hollywe59388903 @MichaelEMann @Chaosfeminist This is a common myth brought up to ""refute"" anthropogenic climate change.  It's just conjecture.

https://t.co/xnDgZqpba8

https://t.co/UKk4tuSJdm",Sarah Thompson,2019-10-01 18:09:30
im so sick of the fake white environmentalist reposting wack ass vsco edits of trees on their instagrams talking abt climate change like it's the working class' fault,fake karen,2019-10-01 18:09:29
What a First Rate asshole #bojo is. Another #WTF? moment. Boris Johnson: I do not want to see Nicola Sturgeon at Glasgow climate change conference https://t.co/5Kj3R9Wl4M via @Telegraph,Richard Lee,2019-10-01 18:09:28
Climate change is here. https://t.co/qkLS22Swoi,Stacy Muriuki,2019-10-01 18:09:26
The challenging emotional effects when you deeply realize how bad our #globalwarming emergency is --- is a real thing! https://t.co/oPUdiy2XoO | #Climageddon,Job One For Humanity,2019-10-01 18:09:23
"Because he did not give in to the Liberal-led child protest, using innocent children to further their political goals, does not mean he is not serious about climate change, just that he believes action speaks louder than words, something JT might want to consider some day... https://t.co/558Bp04U4O",Roger Hicks,2019-10-01 18:09:23
"@jimbo199999 @r0xie_f0x @TechHelp @Vickie627 @HindleyDan @mick719 @BaconmmBacon @susan_artiga @Thumper5465 @BustTheGop @boodacat2020 @LastLaughAemial @maggie51852 @BatemanPatrick6 @Trumpbane1969 @Black_is_back5 @dickbeat12 @thedemorats @DogsBCool @JDW714 @jdd2169 @leeroq3 @Christo84554035 @ayson29455576 @rockscot1 @Frank71858604 @JSAnonQ @ShaunNyc @MiechleRoger @chrisg409ubc @aaronaretools @ChiefLizWarren @RoseWoo15096108 @simon_r_katz @Steve8yanks @snowflake_miner @boston_hoax @CarelessKensei @CekalaLeila @GPoopon @instinctnaturel @Robin32459 @Lightningfeet4 @ghost_kitty @shrekthepunk @Zandsabar @BobMarley98J @WalkedAwa @WeSeeYouWeKnow @LucarioDoT Everyone should do their part to slow climate change. I dont see why there even needs to be an agenda, other than corporate greed.",Queen Qallie 🤫,2019-10-01 18:09:22
It is really remarkable how threatened conservatives are about #GretaThunberg calling out world leaders for doing nothing to address climate change. How sorry do these people need to be to attack a 16 year old girl asking adults to be responsible? #ClimateChangeIsReal #WakeUp,I.D. Foulks,2019-10-01 18:09:19
Now y’all worried when y’all old fucks are the reason it will even be a climate change. https://t.co/0FgsXnKbAg,diamond🧟‍♀️,2019-10-01 18:09:18
Climate change wildin https://t.co/ar6H415vzX,Moh'd Javadd 🏹✨,2019-10-01 18:09:18
"It's naive to think man can reverse the effects of nature, the planet climate change has happened before and will happen again. The damage is done &amp; the hard choices require giving up all fossil fuel related products, technology &amp; creature comfort benefits to delay the inevitable https://t.co/b0IDanKXzp",Joe Blessett,2019-10-01 18:09:16
@NotThaStairsMan @iheartmindy @BernieSanders @RealCandaceO @charliekirk11 It’s not the disbelievers detailing your train. It’s the idiots taking private jets to climate change summit and claiming the ice caps are melting while purchasing multi million dollar sea side mansions.,jarrod turner,2019-10-01 18:09:14
"if you are a minority or woman leading something that has a genuinely valuable future -- with compensation! -- you are a new species, and have a lot of pressure on you, and one would hope you are the luckiest person on earth i'm all for evolution!

(but mostly bc climate change)",amy adaptability,2019-10-01 18:09:06
"Norton: City Council is ‘not doing enough’ to combat climate change, ‘pressure us to do more’ https://t.co/BljXFxobWk",Village14,2019-10-01 18:09:02
@physicsJ Hopefully this wake up call will make people finally start taking serious steps to address climate change,Griff Masters,2019-10-01 18:09:02
But there's no such thing as climate change....it's all cyclical right? Or so says all the GOP experts...they same ppl who want to destroy our country...they are all abt everything negative &amp; hurtful to human kind. What is wrong with those ppl? https://t.co/8BVqPpfSAO,ashamedof repubs🆘,2019-10-01 18:08:59
90 degree weather in October is dope and by dope I mean climate change is real and we’re all fucked,Maxamilli,2019-10-01 18:08:58
"@BreatheSaltAir , An Somewhat Of A Plagiarist, Teen Actress, Has An https://t.co/2TxyPTVzlQ Page, Also A Helluva Climate Change Activist Earner, Last 2 Yrs. Worth 40Mil. Just Earned 100k
From Nobel Alternative Prize $. https://t.co/LPvWlplwHj",Free The Whales🎭🐳,2019-10-01 18:08:52
@EdgarCLungu Having lived in Victoria Falls for many years and without necessarily denying climate change. I wish to also say that it’s not an entirely new thing that the falls dries out on the eastern cataract. #justsaying #muchavhundudzevanhu,Gibixhegu,2019-10-01 18:08:52
Climate Change &amp; Our Health with NICOLA STURGEON https://t.co/5CanzjOg8T via @YouTube,steve davies,2019-10-01 18:08:51
"@citizentvkenya In science its a climate change and spiritually Wind, Earth quakes and Lightening is an act of God",Benson Nguchi,2019-10-01 18:08:48
"**PSST: Don’t tell anyone, but “climate change” IS a natural phenomenon. https://t.co/Tlj1UCdiqO",Scotty Potty,2019-10-01 18:08:47
@rk70534 @AmnestyNow @lenz_kimberly @GretaThunberg Bingo! The consensus “shifted “ changed/ Was corrected. Exactly what I have been saying! All scientific consensus are subject to the same. Both pro and con man caused climate change.,Zig_and_Sharko,2019-10-01 18:08:44
@secretstranger9 @musings_mary I don’t recall Jesus ever talking about climate change!,Greg Rondeau,2019-10-01 18:08:44
"@hasselljpb @AncientSpoonbil @PollyMaeve Seeing your picture you have 10 to 20 years left dude. Stop bullshitting about why there's no hurry about climate change and do something for your child's and grandchild's. Stop your ego, work your karma.",Avec des glaçons..,2019-10-01 18:08:42
"https://t.co/MwwAYrNXah Backing the Wrong candidate &amp; Ideology can have Deadly &amp; Dire consequences 4 millions of Americans such as whether they have health insurance, equity, higher education, student debt, a livable wage, global peace or suffer from climate change.",Douglas H Millis,2019-10-01 18:08:40
"It’s October, yaaaaay!!! Oh and ya global warming isn’t real. It’s fake. It’s all fake. https://t.co/M7FUamXg1M",Anthony🇺🇸 🎃,2019-10-01 18:08:39
"When. Will. It. EVER. STop. Raining!
The Gods of climate change, the Irish border, civilised debate etc sure aint happy!",Duncan Shrubsole,2019-10-01 18:08:38
"@unclebydeadly @TheMuppets The heat index is currently 95 in New Orleans.
Climate change is a bitch.",Ariel,2019-10-01 18:08:37
Then the next ice age will start maybe the U.N. will repay the 40 trillion 😂🤣 https://t.co/68gWQiq4z6,Scott Blackburn,2019-10-01 18:08:36
"@McRawker Well, I’m not in that industry. I only know what I’ve read, but that indicates funding is political, that those funding research on climate change and the environment are generally interested in certain results and provide funding to scientists who find and read data their way.",Pat Dixon,2019-10-01 18:08:34
“Thank goodness Donald Trump pulled us out of this” scam. This is a great illustration of the climate change Paris Accord scam! https://t.co/hsU0Fjy1cM,LavenderLady,2019-10-01 18:08:31
"told my therapist I’m depressed bc we’re all gonna die of climate change and she said “well YOU won’t die, just the generations after you probably” ....thanks Heidi :/",g,2019-10-01 18:08:30
"@CapitalistFraud A YouTube video is not evidence. You can always find single experts claiming something. Peter Duesberg denies that HIV causes AIDS, S. Fred Singer denies global warming, Andrew Wakefield is anti-vaccine.

What matters is: where does the bulk of the evidence points?",Debunking Denialism,2019-10-01 18:08:21
"@RWPUSA Who let them in the wh lawn I guess they'll let anyone in as long as their cadet bone spurs backers, wonder what they think about climate change or anything else",Gary Charles merenda,2019-10-01 18:08:18
"@maya53360270 @tayallard no, but a lot of the problem is caused by companies who emit tons of wastage and ship it to other countries, and regulating those companies is the most effective way to fight climate change. however, the governments of the world are unwilling to do that, so we have to try ourself",fatima would die for lyor boone,2019-10-01 18:08:14
It’s 88 degrees on October 1. Climate change wanted to scare us,Kasey Oresick,2019-10-01 18:08:13
"@IlhanMN Let’s give all climate change deniers great deals on ocean waterfront properties. 

Nature will take care of the rest.",DyingDemocracy,2019-10-01 18:08:12
"The letter was sent on September 23 to address the growing alarmist stance on environmental issues, specifically that which is espoused by Greta Thunberg. https://t.co/kpk2Q5aDhB",iason,2019-10-01 18:08:11
"@globalnews Because nobody will actually read the article 

“researchers do not believe this calving event is linked to climate change.”",Kyle Mowat,2019-10-01 18:08:11
@muffnbear Won't stop the 2020 Candidates from jumping all over this and using it as a political football for climate change. :/,Torrey M. Spears 🇺🇸,2019-10-01 18:08:10
"Giant iceberg the size of Sydney breaks away in Antarctica - but not due to climate change 
https://t.co/BxnSW0BiBm",Shawn Holmgren,2019-10-01 18:08:07
"@HufflePuffin_ Not for long if climate change has anything to say about it. Fall is my favorite season, I’d like to keep it that way!","Klondike, King of the North and Conqueror of bears",2019-10-01 18:08:06
Chemistry Expert: Carbon Dioxide Can’t Cause Global Warming - https://t.co/vVHdpRL4Hb,AntonisMichalopoulos,2019-10-01 18:08:03
"- Improving the workings of the council
- De-politicising some issues
- Empower people attending councillors’ surgeries
- Listen to young people on climate change
These are some of the most popular ideas people had for improving their community.
https://t.co/SQKFnwTGrV",The RSA,2019-10-01 18:08:02
@radstarchild hopefully global warming will just kill all humans and then the earth can move on from this relationship,lonely Egg successfully rented a house,2019-10-01 18:08:01
"Last day in Nürnberg today finishing with a lecture at the Lutheran University on ‘Climate Change and the Responsibility of Churches’. Been a great 11 days in Bavaria, wonderful hospitality and friendship and my German is getting better😉 https://t.co/CpYsqJzzaU",Dr Seforosa Carroll,2019-10-01 18:08:01
Honestly plagued me that there are celebrities that dare to suggest they’re worried about climate change but are happy to fly private jet somewhere and back for the afternoon,Amy Pincott,2019-10-01 18:07:58
@MDSebach @JohnRad15 @twisted_words @gnvrbyd @platypusrex256 @MarkRPellegrino @PhoenixTruths @JohnFis87569576 @Musicfreak78 @TeresaRJ3 @angejemme @PandaBearSunny @PrimateBri @dfalsept @VargaGrinned @x_belief @wellsm8 @AynRand_is_Dead @wjkno1 @KeepItRealLuke @lucidunity2 @angel_scoggins @_ad_libertatum_ @Anarchofree @_AuberonHerbert @comicalwagner @Harun07321327 @Anarchist_Rants @DuneSlaya @Mr_Abysmalyxia @SageThinker99 @HoundJuliet @mwhi4321 @djpazzer @RalphScenic @GeneKrupa18 @ProletariatRis1 @vrijomslachtig @anonbene5 @jeffreyatucker “We can’t decide if the evidence of global warming is real. It’s a crisis so let’s turn to the community. We can’t decide if the evidence of passive smoking leads to cancer. Crisis. Let the politicians decide”. If this is what post-normal science means then I’ll be very angry.,Rick Ballan,2019-10-01 18:07:58
"@tanelitikka Add expectations of declining state of the world (the climate change, overpopulation, pension funds running out) to the equation, and you arrive to the question: why would anyone want to bring more children to this world? 🤔",Antti K. Koskela @ 🇫🇮,2019-10-01 18:07:52
"@Franktmcveety Global Warming due to CO2 is a blatant lie. This video scientifically proves it.
All #ClimateStrike kids/adults/teachers need to know the untampered stats &amp; data. 
Watch &amp; Learn. 👀👇💯✅
https://t.co/iRJS0aYClX

#climatestrikecanada #ClimateEmergency #cdnpoli #elxn43 #Climate",MR. Bob Makenzie,2019-10-01 18:07:49
@IlhanMN No denying climate change means you can think for yourself and see the science has been junk for at least 30 years.  Considering the earliest junk report was in the early 1900’s one could argue last century.,Molon Labe,2019-10-01 18:07:46
"Climate change, ongoing destruction of critical habitat, over-fishing are having a devastating impact on wildlife, like grizzly bears. Thousands of BC residents got involved and helped to stop the grizzly trophy hunt. We need to similarly fight to protect grizzly habitat. https://t.co/2FxCfcF4mH",Dr. Faisal Moola,2019-10-01 18:07:45
2. Respond to one of the multiple Scottish Government consultations at  https://t.co/Pqxr7Zm9hp including those on the Deposit Return Scheme and the role of Public Sector Bodies in tackling climate change #2050DoesPolicy,2050 Climate Group,2019-10-01 18:07:45
"Oh, hurricane Lorenzo isn't my biggest worry.
the hard border is....

The IRA is literally gonna start another Easter rising, in 30 days.
I swear, don't we have enough things going on? So now we have global warming, hurricane season, Easter Rising 2 Electric Boogaloo. (1/2)",Hurricane Lorenzo gonna fucking kill me xd,2019-10-01 18:07:44
"@Zig_and_Sharko @AmnestyNow @lenz_kimberly @GretaThunberg The denial of the reality of climate change and it as being caused by human activity exists only as corrupt, bad science paid for by Big Oil &amp; Big Coal, and as a non-scientific conspiracy theory. Conspiracy theories &amp; corruption don't lead to paradigm changes. (3)",Raimo Kangasniemi,2019-10-01 18:07:42
"Today, we built knowledge around a video from @GretaThunberg and climate change. https://t.co/mhOE5iZy6W",Miss Liu,2019-10-01 18:07:42
"@gigiowifi @DefendOurFuture @GretaThunberg There is natural climate change but not the crisis horrible adults are saying there is, scaring our children with lies, making them feel they have to carry the burden of saving the world of mass extinction. How despicable.",🌸💕NinaRose 💕🌸,2019-10-01 18:07:36
@HighWireTalk @2ndfor1st The same argument used to deny climate change is used to deny epidemic autism. It’s the “we’ve always had weather” argument. Big Pharma and Big Oil are two peas in the same science denial pod.,Anne O’Brien Jividen,2019-10-01 18:07:29
How do ppl believe Climate Change is Real when the 🌍 has been here for 4.5 billion yrs. The Earth goes thru periods of change like your bitch on her period!,🧾,2019-10-01 18:07:28
"LARGE ICEBERG BREAKS AWAY FROM ANTARCTICA IN 'CALVING' EVENT, NOT DUE TO CLIMATE CHANGE 
https://t.co/C1PyPwtL9i",Shawn Holmgren,2019-10-01 18:07:24
"@IlhanMN No , but telling the truth about climate change wakes some people up to the truth about how ""climate change"" is used as a racket by crooks like you , Omar , to fleece those gullible enough to believe your ""climate change"" bs .",Spud2u,2019-10-01 18:07:24
@no_url @Rightmi68675961 What the hell is the world coming to? It won’t be climate change that kills humans it will be us with all this built up hate and venom.,HotMummy Berry,2019-10-01 18:07:21
"#HurricaneLorenzo broke the record for most northern and eastern Cat 5 storm in the Atlantic this past weekend. As @DrShepherd2013 says, “It is important not to frame things in terms of ‘Was that storm caused by climate change?’” #CUSciStory https://t.co/ZgPAkXnK02",Aidan Mahoney,2019-10-01 18:07:19
Report: They talked about the dangers of fossil fuels and climate change https://t.co/dueVMkbtlo,Scott,2019-10-01 18:07:18
